Player,Tm,Salary,Cap Hit,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH,Pos_C,Pos_D,Pos_LW,Pos_RW,,,
Nick Abruzzese,TOR,765000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kale Clague,MTL,761250,761250,23,22.66666667,0.666666667,4,4.666666667,-6.666666667,10.66666667,0.4,0.666666667,0,0,0,2,2,0,16.66666667,3.1,377.3333333,14,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Alex Formenton,OTT,750000,747500,22,65,15,13,28,-10,42,2.5,11,0,4,1,12,0,1,131,11.5,985,21,85,7,6,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Andreas Johnsson,NJD,750000,3400000,27,62,12,21,33,4,28,3.1,11,1,0,0,21,0,0,108,11.1,896,18,57,4,10,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Dougie Hamilton,NJD,750000,9000000,28,49,9,19,28,-10,32,3.9,7,2,0,1,13,6,0,160,5.6,1041,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Colton White,NJD,750000,750000,24,25,0,4,4,1,8,0.8,0,0,0,0,4,0,0,18,0,325,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Mason Geertsen,NJD,750000,725000,26,24,0,0,0,-6,77,-0.3,0,0,0,0,0,0,0,10,0,165,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Nico Daws,NJD,750000,850833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Duhaime,MIN,750000,750000,24,66,6,10,16,-6,84,0.5,6,0,0,1,10,0,0,82,7.3,685,16,170,7,12,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Jacob Middleton,MIN,750000,725000,26,34.66666667,2,4,6,3.333333333,48.66666667,1.933333333,2,0,0,0,2.666666667,0.666666667,0.666666667,38.66666667,3.7,650.6666667,68.66666667,67.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Jack McBain,ARI,750000,883750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matias Maccelli,ARI,750000,853333,21,16,1,4,5,-4,4,0.1,1,0,0,0,4,0,0,13,7.7,221,6,7,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Alex Galchenyuk,ARI,750000,750000,27,49,5,11,16,-9,24,0.6,5,0,0,0,10,1,0,68,7.4,648,22,54,172,156,52.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Travis Boyd,ARI,750000,750000,28,61,13,16,29,-2,26,2.3,12,1,0,0,14,2,0,67,19.4,1003,48,56,380,458,45.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Michael Carcone,ARI,750000,750000,25,9,2,0,2,-3,5,0.1,2,0,0,0,0,0,0,17,11.8,109,3,13,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Janis Moser,ARI,750000,886667,21,33,3,9,12,-1,12,2,2,1,0,1,9,0,0,29,10.3,603,36,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Vladislav Kolyachonok,ARI,750000,789167,20,23,1,2,3,3,6,1,1,0,0,0,2,0,0,17,5.9,347,22,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Dysin Mayo,ARI,750000,750000,25,60,4,8,12,-8,23,2.2,4,0,0,0,8,0,0,69,5.8,1257,120,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Cam Dineen,ARI,750000,750000,23,23,0,6,6,-7,2,0.4,0,0,0,0,6,0,0,36,0,355,28,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Laurent Dauphin,MTL,750000,750000,26,34,4,8,12,-9,25,0.5,4,0,0,0,8,0,0,44,9.1,463,24,28,100,138,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Michael Pezzetta,MTL,750000,750000,23,44,5,3,8,-7,68,0.5,5,0,0,0,3,0,0,40,12.5,341,7,132,5,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Ryan Poehling,MTL,750000,750000,23,46,5,8,13,-19,6,0.2,4,1,0,1,8,0,0,71,7,566,15,36,175,204,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jordan Harris,MTL,750000,842500,21,1,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Chris Wideman,MTL,750000,750000,32,55,3,19,22,-20,51,1.7,3,0,0,0,8,11,0,65,4.6,818,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Corey Schueneman,MTL,750000,750000,26,19,2,3,5,-1,8,0.9,2,0,0,0,2,1,0,25,8,312,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
William Lagesson,MTL,750000,725000,25,20.66666667,0,2.666666667,2.666666667,0.666666667,8.666666667,0.433333333,0,0,0,0,2.666666667,0,0,21.33333333,0,256,12,26.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Logan O'Connor,COL,750000,725000,25,69,6,14,20,12,29,1.1,5,0,1,1,11,0,3,117,5.1,992,54,83,5,15,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Nico Sturm,COL,750000,725000,26,40.66666667,6,6,12,-4,5.333333333,0.633333333,4.666666667,0.666666667,0.666666667,0,6,0,0,56,7.666666667,476.6666667,15.33333333,50,162,144,54.23333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Jack Johnson,COL,750000,750000,35,65,1,7,8,8,40,1.9,1,0,0,0,6,0,1,48,2.1,1078,63,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Scott Reedy,SJS,750000,842500,22,21,2,1,3,-6,2,0,1,1,0,1,1,0,0,17,11.8,243,19,6,36,56,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Noah Gregor,SJS,750000,750000,23,49,4,12,16,-12,12,0.6,4,0,0,1,10,2,0,120,3.3,738,40,96,8,20,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jonathan Dahlen,SJS,750000,750000,24,53,12,10,22,-21,10,1.6,9,3,0,2,6,4,0,95,12.6,755,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jeffrey Viel,SJS,750000,750000,25,29,3,2,5,-2,100,0.4,3,0,0,0,2,0,0,27,11.1,263,11,79,4,7,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
Jaycob Megna,SJS,750000,750000,29,31,1,2,3,-1,12,1.2,1,0,0,0,2,0,0,28,3.6,579,65,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,
Nicolas Meloche,SJS,750000,750000,24,38,2,4,6,-12,26,0.9,2,0,0,1,4,0,0,27,7.4,629,42,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,
Jacob Peterson,DAL,750000,842500,22,57,12,5,17,-1,10,1.8,12,0,0,5,4,1,0,77,15.6,644,21,18,54,48,52.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jason Robertson,DAL,750000,795000,22,60,32,31,63,16,20,8.2,22,10,0,9,24,7,0,172,18.6,1081,20,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Marian Studenic,DAL,750000,750000,23,16,0.666666667,0.666666667,1.333333333,-4,1.333333333,-0.266666667,0.666666667,0,0,0,0.666666667,0,0,19.33333333,2.533333333,184.3333333,9.333333333,11.33333333,0.666666667,2,25,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,,,
Joel Hanley,DAL,750000,750000,30,35,1,3,4,-6,4,0.6,1,0,0,0,3,0,0,12,8.3,392,31,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Steven Lorentz,CAR,750000,725000,25,59,7,5,12,-1,8,0.8,7,0,0,1,5,0,0,68,10.3,654,10,58,45,54,45.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nathan Walker,STL,750000,750000,27,16,7,1,8,4,0,1.3,7,0,0,2,1,0,0,28,25,189,10,29,2,9,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
Logan Brown,STL,750000,750000,23,27,3,4,7,-4,4,0.3,3,0,0,0,3,1,0,24,12.5,276,11,17,27,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
Calle Rosen,STL,750000,750000,27,10,0,2,2,-2,4,0.1,0,0,0,0,2,0,0,7,0,137,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,
Tanner Jeannot,NSH,750000,800000,24,67,23,17,40,8,110,4.5,20,2,1,5,16,1,0,111,20.7,1063,53,240,8,13,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Michael McCarron,NSH,750000,750000,26,45,7,7,14,13,65,1.7,6,0,1,2,6,1,0,48,14.6,471,30,108,152,144,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Matt Luff,NSH,750000,750000,24,16,3,3,6,4,2,0.8,3,0,0,1,3,0,0,17,17.6,147,1,23,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Yakov Trenin,NSH,750000,725000,25,66,17,7,24,12,44,2.7,17,0,0,2,7,0,0,118,14.4,963,28,153,9,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Roman Josi,NSH,750000,9059000,31,66,18,63,81,22,40,12.3,10,8,0,2,40,23,0,233,7.7,1672,109,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Matt Tennyson,NSH,750000,750000,31,8,0,3,3,0,4,0.4,0,0,0,0,3,0,0,5,0,103,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Jeremy Davies,NSH,750000,750000,25,5,0,1,1,-5,2,-0.2,0,0,0,0,1,0,0,4,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Alexandre Carrier,NSH,750000,733333,25,63,2,25,27,25,42,5.5,2,0,0,0,21,3,1,76,2.6,1313,99,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Brendan Gaunce,CBJ,750000,750000,27,19,4,2,6,0,6,0.7,4,0,0,0,2,0,0,31,12.9,155,6,29,30,24,55.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Justin Danforth,CBJ,750000,750000,28,32,7,2,9,2,6,1,7,0,0,0,2,0,0,54,13,372,16,67,45,41,52.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Andrew Peeke,CBJ,750000,787500,23,69,1,13,14,-14,48,1.2,1,0,0,0,13,0,0,57,1.8,1470,141,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Gavin Bayreuther,CBJ,750000,750000,27,39,0,8,8,0,22,1,0,0,0,0,8,0,0,43,0,515,40,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Gabriel Carlsson,CBJ,750000,725000,25,33,2,5,7,4,8,1.4,2,0,0,0,5,0,0,14,14.3,410,29,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Sam Carrick,ANA,750000,750000,29,58,11,8,19,-7,85,1.7,11,0,0,0,8,0,0,75,14.7,668,19,103,195,191,50.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Dominik Simon,ANA,750000,750000,27,40.66666667,2,4.666666667,6.666666667,2,20,0.266666667,2,0,0,0.666666667,4,0.666666667,0,48.66666667,2.866666667,406,20.66666667,40.66666667,3.333333333,6.666666667,33.3,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Vinni Lettieri,ANA,750000,750000,26,27,5,3,8,-9,4,0.5,3,2,0,0,0,3,0,45,11.1,338,14,32,12,11,52.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Simon Benoit,ANA,750000,809166,23,46,1,3,4,-7,22,0.8,1,0,0,0,3,0,0,33,3,638,34,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Andrej Sustr,ANA,750000,750000,31,18,0.666666667,0.666666667,1.333333333,-2.666666667,8,0.266666667,0.666666667,0,0,0,0.666666667,0,0,13.33333333,5,247.3333333,16.66666667,9.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,1,0,0,,,
Josh Mahura,ANA,750000,750000,23,31,1,3,4,-10,10,0.3,1,0,0,0,3,0,0,23,4.3,419,41,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Alex Chiasson,VAN,750000,750000,31,57,7,5,12,0,18,0.9,3,4,0,1,3,2,0,65,10.8,615,13,58,8,9,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,
Juho Lammikko,VAN,750000,750000,26,63,7,8,15,-2,14,0.9,7,0,0,2,8,0,0,55,12.7,757,42,68,291,291,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,
Matthew Highmore,VAN,750000,725000,25,39,4,6,10,0,12,0.6,3,1,0,0,6,0,0,48,8.3,492,35,38,1,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,
Taylor Raddysh,CHI,750000,758333,23,41.33333333,4.666666667,6.666666667,11.33333333,2.666666667,5.333333333,0.833333333,2.666666667,1.333333333,0.666666667,0.666666667,6,0.666666667,0,52.66666667,9.4,488,12,56,4,6,40,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,1,,,
Boris Katchouk,CHI,750000,758333,23,31.33333333,1.333333333,2.666666667,4,-2,19.33333333,-0.1,1.333333333,0,0,0.666666667,2.666666667,0,0,30,3.333333333,312.6666667,9.333333333,75.33333333,4.666666667,7.333333333,26.7,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,1,0,,,
Nicolas Roy,VEG,750000,750000,24,67,13,20,33,8,47,3,12,1,0,3,16,3,1,128,10.2,1103,33,68,414,428,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,
Michael Amadio,VEG,750000,750000,25,30,5.333333333,4,9.333333333,-1.333333333,8.666666667,0.8,5.333333333,0,0,1.333333333,4,0,0,32.66666667,11.1,355.6666667,8.666666667,20.66666667,14,22.66666667,25.93333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0,0,1,0,0,0,,,
Keegan Kolesar,VEG,750000,725000,24,69,6,15,21,-6,66,1,4,1,1,0,15,0,0,81,7.4,889,42,210,73,109,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,
Dylan Coghlan,VEG,750000,762500,23,56,3,10,13,-5,18,1.9,1,2,0,1,8,2,0,103,2.9,811,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,
Ben Hutton,VEG,750000,750000,28,47,3,8,11,7,30,2.5,3,0,0,0,8,0,0,60,5,734,61,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,
Zach Whitecloud,VEG,750000,725000,25,48,6,9,15,21,14,4.4,5,0,1,1,9,0,0,75,8,932,102,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,
Phillip Danault,LAK,750000,5500000,28,69,21,21,42,16,34,5,20,1,0,3,18,1,2,174,12.1,1249,45,62,596,510,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Carl Grundstrom,LAK,750000,725000,24,47,8,5,13,3,16,1.4,8,0,0,1,5,0,0,71,11.3,509,13,116,5,11,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Jordan Spence,LAK,750000,820000,20,13,1,4,5,-1,2,0.8,1,0,0,1,2,2,0,22,4.5,262,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Sean Durzi,LAK,750000,809166,23,53,3,21,24,-9,45,3.1,1,2,0,0,10,10,1,93,3.2,1017,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Jacob Moverare,LAK,750000,750000,23,14,0,1,1,2,2,0.5,0,0,0,0,1,0,0,14,0,233,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Givani Smith,DET,750000,750000,23,46,4,3,7,-6,108,0.2,4,0,0,0,3,0,0,50,8,390,20,86,1,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Gustav Lindstrom,DET,750000,850000,23,51,1,11,12,-11,20,1.2,1,0,0,0,11,0,0,37,2.7,828,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Olli Juolevi,DET,750000,750000,23,10,0,0,0,-0.666666667,2.666666667,0,0,0,0,0,0,0,0,10,0,131.6666667,4.666666667,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Jake Walman,DET,750000,725000,25,26,2,2.666666667,4.666666667,-0.666666667,5.333333333,0.8,2,0,0,0,2.666666667,0,0,42.66666667,3.666666667,339.6666667,27.33333333,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Barclay Goodrow,NYR,750000,3641667,28,67,13,13,26,10,48,2.4,12,0,1,2,12,0,1,103,12.6,1137,47,105,297,324,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Dryden Hunt,NYR,750000,762500,26,64,4,11,15,-8,50,0.3,4,0,0,1,11,0,0,81,4.9,791,15,134,5,13,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Greg McKegg,NYR,750000,750000,29,41,2,3,5,-10,6,-0.4,2,0,0,0,2,0,1,23,8.7,446,22,48,71,88,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jonny Brodzinski,NYR,750000,750000,28,18,1,1,2,1,8,0,1,0,0,0,1,0,0,26,3.8,197,5,8,38,37,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Evgeny Svechnikov,WPG,750000,750000,25,60,6,12,18,-1,36,1.2,6,0,0,0,12,0,0,71,8.5,651,18,81,3,4,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
Dominic Toninato,WPG,750000,750000,27,65,6,6,12,1,22,0.9,5,0,1,1,3,0,3,39,15.4,532,25,82,64,85,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,
Jansen Harkins,WPG,750000,725000,24,69,7,3,10,-9,13,0.2,7,0,0,0,3,0,0,59,11.9,650,15,48,21,11,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,
